TFBS-name fold-change pvalue adj-pvalue number-of-hits
VSX1 1.09422023148439 0.0807849564774745 0.130201286237632 387
JUND(var.2) 1.0934636620325 0.0829649458480229 0.133360098631039 352
FOSL1-JUND 1.0880733510166 0.0873352073532342 0.140013586391693 368
Nkx2-5(var.2) 1.07680090500744 0.0878636927155519 0.140489176215368 361
SCRT2 1.07546510100259 0.0966410564589783 0.154117053195108 354
FOXH1 1.07230197029298 0.103148385656552 0.164062786634831 359
OLIG3 1.08742107881378 0.10814749554675 0.171563828013954 393
JUN(var.2) 1.08124498132631 0.115426520766549 0.182633085077098 350
Sox11 1.07359197739811 0.116084857953589 0.183196416458007 352
FOSL2 1.07860420909117 0.122448136044792 0.192736546605569 355
FOS 1.07568327319894 0.133414969206593 0.209454588961646 354
EN1 1.06845043865862 0.134933229247464 0.211290793085176 380
SCRT1 1.06376182413032 0.13708475933497 0.21410660865204 351
EGR1 1.06429199588716 0.141751924624427 0.220826905713117 349
CEBPA 1.06175259825556 0.143943838349469 0.223666579589174 369
RAX2 1.0716427808224 0.144925611555268 0.224616165223766 377
PRRX1 1.06846868121254 0.151396518681665 0.234046658982369 372
MAX-MYC 1.06706208402507 0.157123489840815 0.24228202250263 356
MXI1 1.05924910468498 0.185336617974519 0.285060889575022 386
RARA-RXRA-IR1 1.05836781360372 0.191976671760626 0.294526235663137 351
IRF7 1.04883561747738 0.206207379926808 0.315559778372843 351
Prrx2 1.05149442532875 0.215350141342382 0.328720870663686 354
Smad4 1.04460507110976 0.231074685603904 0.351837335366749 323
FOSL2-JUN 1.04682384555873 0.234822463297966 0.356647651023979 379
Shox2 1.04621329878084 0.245396289817428 0.371775379073404 352
BHLHE40 1.05044502723401 0.247904700106177 0.3746390231031 355
FOS-JUND 1.04407587346962 0.250941123619088 0.378284380381013 349
TFE3 1.04166233542697 0.251681857797144 0.378459567804143 357
TBX5 1.03735511087401 0.252712624520506 0.379068936780758 357
TBX4 1.03457329677999 0.270057580220364 0.404086157070471 355
BSX 1.0346284638471 0.282233393076855 0.421264621193532 345
Nr2e3 1.03350115604763 0.285016910380136 0.424374072949294 414
Stat4 1.03390153745703 0.29530263583958 0.4386112679382 343
MSX2 1.03346888836368 0.29606224304346 0.438664350328451 319
JUNB 1.03432222319704 0.299183675577641 0.442208066829392 361
BHLHE41 1.03946601762453 0.302929369232141 0.4463892977295 356
Arid5a 1.03530931159667 0.303485793175832 0.4463892977295 375
Id2 1.03270950105244 0.306088227982339 0.449127036700478 340
Npas2 1.03235770430362 0.307263203031286 0.44918511130173 384
Msx3 1.03091008424067 0.307610265990458 0.44918511130173 342
HESX1 1.03104788002317 0.312605427830007 0.45538194534852 402
DUXA 1.02963946578305 0.319933044016471 0.464938668282929 340
JUN-JUNB 1.02849914858578 0.328341783472359 0.476017035369018 331
TBX1 1.02337357982966 0.338253561148242 0.489216367675024 363
LBX1 1.02503115958226 0.343441539151317 0.495537077918328 346
SREBF1 1.02089849230095 0.363053360375812 0.52258987265497 341
SPI1 1.01872104026745 0.376198976745914 0.540228862341289 340
SRF 1.02297861369415 0.380052888870051 0.544472932991136 337
USF2 1.01995622343571 0.386910423899466 0.552989898309142 331
KLF13 1.01619184232954 0.395669022688706 0.564177477057308 332
MZF1 1.01401143052448 0.409125689410239 0.581995699020199 321
UNCX 1.01301819706436 0.429616859556364 0.609713856887954 326
FOSL1-JUN 1.00953279608483 0.445809444635134 0.631216176282456 330
PAX4 1.0038192660895 0.481892824098191 0.680715737537305 332
Znf423 1.00297324825619 0.486082416042142 0.685037079352415 326
PLAG1 1.0019177009623 0.492341436479646 0.692248052219641 331
MEIS3 1.00073857659915 0.501599456150105 0.703632570432787 345
MGA 0.999079676918736 0.513710394990089 0.718957273357953 332
MNT 0.990417985924866 0.556790417285271 0.777453900633351 321
MYCN 0.979499613272327 0.61760573647394 0.860388681156799 358
ZNF410 0.981396361504009 0.632009872948331 0.878435740841029 317
FOSL1-JUNB 0.976134978627011 0.639079120492786 0.886134788511856 310
STAT1 0.978024686170943 0.640473659023421 0.886134788511856 327
IRF2 0.979135532719866 0.642540336984516 0.88696912121325 315
PBX2 0.978342992661903 0.659264930215635 0.907987608433352 338
ONECUT2 0.975130683904446 0.663841663328747 0.912217795866713 330
Hes2 0.969328503688293 0.697453593531426 0.956237279819104 308
FOSL2-JUND 0.958949846672587 0.736737090907333 1 323
FOSL2-JUNB 0.951554579596276 0.773312323823785 1 332
FOS-JUNB 0.947804103779278 0.781088530833853 1 311
BATF-JUN 0.950039312713044 0.798362141439658 1 321
PAX3 0.934775198127164 0.804171698439863 1 318
MLXIPL 0.939182890107684 0.812266988772582 1 329
NR3C2 0.931824465446474 0.817388449020789 1 299
VENTX 0.950279961103151 0.82478775354845 1 353
PAX7 0.929794408951657 0.827194048540467 1 324
NKX3-2 0.944191413844639 0.852453438077636 1 327
BATF3 0.918954199666156 0.854771202805275 1 309
NR3C1 0.916276393472938 0.867616266664244 1 301
NFE2 0.916966496842052 0.884322726113411 1 311
CLOCK 0.908978916324805 0.897231584062591 1 311
NFAT5 0.931471512799957 0.897820917923988 1 319
Lhx8 0.905759317072505 0.902034082463292 1 312
NKX2-3 0.929773900408793 0.905095655556256 1 317
CEBPD 0.91314220733222 0.905171081397863 1 319
E2F4 0.925590497810273 0.905783035892657 1 312
Ar 0.901600778536675 0.909331947278324 1 295
Stat5a-Stat5b 0.920561202497784 0.910238961352182 1 304
E2F2 0.897926389513427 0.91384320309947 1 297
PAX9 0.917875466219259 0.92311819121804 1 301
SMAD3 0.897241637732764 0.932462079015388 1 308
RBPJ 0.919532423337516 0.933725417911815 1 309
Gfi1 0.917076257215896 0.936498197240088 1 302
RUNX3 0.912087869974942 0.948056763546926 1 304
GATA5 0.910667375047394 0.948744313367314 1 297
TBR1 0.9125990429218 0.948914657532665 1 311
FOSB-JUNB 0.897234415003787 0.951445646996071 1 330
SIX1 0.911258248307096 0.951520399216147 1 314
ARNT-HIF1A 0.904844997172763 0.953013708938375 1 315
IRF3 0.891580255034425 0.954523980717978 1 278
Nkx3-1 0.905164606650297 0.959301896111918 1 298
CEBPB 0.884077957925272 0.961039987937903 1 301
FOSL2-JUN(var.2) 0.886335302957863 0.961220756501662 1 305
HOXA5 0.898325576761054 0.962956872628494 1 306
CREB3L1 0.898015488293209 0.966632683498043 1 299
TBX21 0.901475982906253 0.967574289085928 1 306
Bcl6 0.894303593310643 0.971558690837274 1 293
ZBTB7A 0.89243212345804 0.972553038779399 1 286
JDP2 0.865367895651493 0.974359054986049 1 299
SPIC 0.895692720882013 0.976318494318733 1 322
ATF4 0.890576065986345 0.976843890605919 1 304
Arntl 0.877729232091369 0.976869378800361 1 302
ONECUT1 0.876540236893479 0.980991247700836 1 286
CEBPE 0.862499226444794 0.983193283017551 1 305
GATA3 0.885374995179002 0.985027874419961 1 311
ELK4 0.879040832717354 0.98752978196413 1 297
XBP1 0.874399595315164 0.988899454907887 1 297
MZF1(var.2) 0.875526222308087 0.989109987126682 1 287
TBX2 0.874008874933251 0.989763476551213 1 288
NKX2-8 0.870578584760086 0.991534772967768 1 287
JUN-JUNB(var.2) 0.838940481752101 0.992643130195622 1 271
Tcfl5 0.802904904702483 0.993082118647709 1 270
FOSL2-JUNB(var.2) 0.807694873901787 0.994000363299366 1 263
SPIB 0.859001288550449 0.994045251532605 1 264
JDP2(var.2) 0.821546239054508 0.995276506402609 1 279
TP63 0.817310213975798 0.995403347390315 1 267
E2F1 0.809026184216987 0.995803143620177 1 276
EOMES 0.853962439862049 0.99618414415659 1 277
MLX 0.819301439925201 0.996313774696006 1 285
HMBOX1 0.852875645723838 0.996452781556376 1 297
E2F3 0.795205159309469 0.996456878017638 1 261
FOSL1-JUN(var.2) 0.794065246173662 0.996721377502545 1 262
MEIS1 0.854269588392658 0.997566914909279 1 301
ZNF282 0.844594056991742 0.997597883091438 1 272
CEBPG 0.814278615732627 0.99787229605469 1 282
ELF5 0.842830275183496 0.998104315518496 1 276
NFYA 0.84280588151939 0.998265096412732 1 282
Pax2 0.84481136468347 0.998602758893624 1 299
FOS-JUN(var.2) 0.809717287990728 0.998615379087617 1 263
NFATC2 0.835193753973269 0.998833215291617 1 266
Pax6 0.824266312815789 0.99905610287802 1 269
IRF9 0.82260711699263 0.999115446271502 1 276
HOXC10 0.832348655888688 0.9991558421576 1 292
Six3 0.821356233984602 0.999196134731445 1 264
Srebf1(var.2) 0.784486664988069 0.999217960396547 1 275
PRDM1 0.82600987554753 0.999501450769437 1 282
MYB 0.823119941126084 0.999578418372761 1 283
FOSB-JUN 0.773709737159931 0.999750957888346 1 254
GLIS2 0.804084122778748 0.999753302372632 1 260
FOSB-JUNB(var.2) 0.750852299694467 0.999771072349994 1 251
NFATC3 0.813407755229088 0.99978951168994 1 277
PAX1 0.798835348265249 0.999826461195863 1 259
JUNB(var.2) 0.738433242771868 0.9998297198324 1 255
Hoxa11 0.8017790349656 0.999844565075878 1 260
TFDP1 0.796784978561735 0.999909376674085 1 268
Creb5 0.752301688487102 0.999909815867849 1 259
SREBF2(var.2) 0.741958645393058 0.999929338284128 1 254
NFYB 0.78816345228313 0.999954183906375 1 263
ATF7 0.716533935716633 0.999957744518914 1 236
TBX20 0.792347444504463 0.999963935065483 1 273
FOSL2-JUND(var.2) 0.741540281893851 0.999965162263517 1 240
YY2 0.793345044108148 0.999968742426352 1 284
Atf3 0.77814791750534 0.999980031465149 1 253
RUNX2 0.776447610512935 0.999983084067302 1 249
HOXD11 0.777182447874107 0.99998572605737 1 264
CUX1 0.739137952921871 0.999988322010699 1 254
MYBL1 0.719116466344151 0.999988728747552 1 248
GRHL2 0.753768420798107 0.999991531508585 1 251
Mlxip 0.750954929723472 0.999992355517123 1 264
ELF3 0.770939216085034 0.99999380837858 1 264
EBF1 0.688879202320168 0.999996218819274 1 224
HOXC13 0.759794213216376 0.999997104397755 1 253
ETS1 0.758697679830739 0.999999186818935 1 283
GLI2 0.736751234905335 0.999999706617318 1 247
ETV6 0.733110202744976 0.999999759932657 1 240
CREB3 0.720932630643634 0.999999786955843 1 237
ETV2 0.73391781549887 0.999999825986366 1 250
HOXC11 0.730420542258119 0.999999852210015 1 248
Arnt 0.62002465577717 0.999999875921938 1 160
Gmeb1 0.654898553453155 0.999999905042992 1 209
FOSL1-JUND(var.2) 0.685824033793439 0.999999934972001 1 218
Stat6 0.698314729813877 0.999999935765978 1 243
CUX2 0.68022840668424 0.999999936895998 1 238
GRHL1 0.646232584655271 0.99999993751195 1 221
ERF 0.724222773612818 0.999999961941857 1 253
NFATC1 0.712228186268208 0.99999997629413 1 234
HSF2 0.680375389362342 0.999999980589234 1 225
TFCP2 0.620422719101418 0.999999988356369 1 203
HOXC12 0.69460926271038 0.999999998748418 1 242
MYBL2 0.598753930435782 0.999999998872395 1 193
SPDEF 0.686013882558966 0.999999999109123 1 238
EHF 0.682109121668254 0.999999999234651 1 224
ERG 0.67119416733864 0.999999999774534 1 222
Gabpa 0.67267818974228 0.999999999775365 1 228
HOXD12 0.677576676720924 0.999999999788749 1 231
HINFP 0.668403314886667 0.999999999822974 1 230
FLI1 0.664538874065738 0.999999999905935 1 219
IRF4 0.649908848423608 0.999999999935083 1 216
Creb3l2 0.620523152542635 0.999999999971518 1 216
E2F7 0.628957553740069 0.999999999988184 1 206
GLIS3 0.645359886200854 0.999999999993058 1 213
IRF8 0.631378302130195 0.999999999994751 1 207
HSF1 0.61765585118916 0.999999999995636 1 206
HSF4 0.621832911042278 0.999999999995844 1 212
NFKB2 0.471295802160306 0.999999999998738 1 160
ZBTB7C 0.631736946508882 0.999999999998812 1 209
PROX1 0.567516727247449 0.999999999999382 1 186
HIF1A 0.588023763320577 0.999999999999413 1 196
NFKB1 0.489737633704261 0.999999999999461 1 165
FEV 0.622629298016119 0.999999999999825 1 208
ETV3 0.624026994485452 0.999999999999861 1 209
ELF1 0.624760359452312 0.999999999999869 1 211
GLIS1 0.616466617046065 0.999999999999874 1 204
ZBED1 0.561182761165248 0.999999999999932 1 191
ETV4 0.617632742178505 0.999999999999953 1 211
REL 0.587148000888346 0.999999999999987 1 202
ELF4 0.585094152891988 0.999999999999998 1 197
RELA 0.528146580759893 0.999999999999999 1 182
ZBTB33 0.481080093268087 1 1 158
Atf1 0.412677606570181 1 1 140
Crem 0.547561941279239 1 1 181
CENPB 0.3945577460933 1 1 133
ZBTB7B 0.463734025324141 1 1 157
ELK3 0.529841172367654 1 1 175
ETV1 0.534829569722469 1 1 181
ETV5 0.531952866827793 1 1 176
GMEB2 0.437015546973259 1 1 155
E2F8 0.534083003695977 1 1 179
ELK1 0.551058845536219 1 1 192
RELB 0.543373277004744 1 1 182
IRF5 0.519261612999317 1 1 176
