TFBS-name fold-change pvalue adj-pvalue number-of-hits
FOXD1 1.1352090256729 0.0080635559026044 0.0133511335436565 390
FOSL1-JUNB 1.17136197435241 0.00839440681997734 0.0138610641223604 372
RARA-RXRA-ER4 1.16337654794376 0.00857593816290381 0.0141223329530427 383
PBX3 1.1385655289605 0.0096623874476421 0.0158683110928756 375
Twist2 1.17090423264104 0.0109280207881589 0.0178983259395251 407
NR1A4-RXRA 1.15542752120401 0.0121128086442134 0.0197853424215453 379
Ddit3-Cebpa 1.12668509985464 0.0128100106318059 0.0208679205453613 408
FOXO3 1.12574502688347 0.0135913891346155 0.0220814525886782 376
JUNB 1.14319824669147 0.014368009614324 0.0232807856317657 399
ETV4 1.124033047377 0.0151235643252172 0.024439679949551 384
Bcl6 1.12016866465872 0.0204002946924651 0.0328791983607284 367
USF1 1.13033706953033 0.0205443681416265 0.0330235731931715 383
BHLHE22 1.14906667677369 0.0223281058117472 0.0357958521743884 392
GATA5 1.1130379028357 0.0251879733126452 0.0402741736872374 363
TP73 1.15000373274846 0.0263624927580821 0.0420412384510467 368
VENTX 1.10641661193596 0.0288358682212026 0.0458649242573459 411
Stat4 1.11830166296373 0.0299896551428436 0.0475752120852441 371
ELF4 1.10484784200924 0.0329355497442013 0.0521121230939583 372
GCM1 1.10382419875161 0.0342969353534475 0.0541248511046593 383
DUX4 1.10683756065613 0.0353889440907871 0.0557031171922519 374
ELK1 1.0992475929186 0.0392135297426723 0.0615632099068896 383
NEUROD2 1.11705233659749 0.0426752497380243 0.0668248096672938 392
FEV 1.09858150178806 0.0435554949700029 0.0680273967830457 367
FOS 1.11518576628252 0.046159151137815 0.0719086004871874 367
FOS-JUN 1.11029316794064 0.0486536700412501 0.0756003180640963 380
SMAD2-SMAD3-SMAD4 1.08988362620378 0.0582779279676101 0.0903233359293394 382
Nr2e3 1.08842150733518 0.0665678661407123 0.10290848694202 436
HLF 1.1078671078327 0.0685126877654753 0.10564551853913 382
SCRT1 1.08497644740358 0.0724760120497289 0.11147325711202 358
MYC 1.10137600112365 0.0743110137255379 0.114006264095382 366
Lhx8 1.10897454846698 0.0763718950440129 0.116785652473034 382
ELF3 1.08048299224039 0.0765348085122785 0.116785652473034 370
Gata4 1.08198203592123 0.0767008080598474 0.116785652473034 360
ONECUT1 1.08801323110904 0.0811894296041404 0.123310261504033 355
BATF-JUN 1.08618201796164 0.0850661592207262 0.1288752312194 367
RARA-RXRA-ER5 1.09413823524087 0.0860133784558299 0.129985305097838 352
CEBPA 1.07901686814589 0.0869196450636825 0.131028121663163 375
EGR2 1.07937483933273 0.0915797702724054 0.137710523039895 356
FOSL1-JUN 1.08601255336398 0.0964407710303015 0.144661156545452 355
FOSL2-JUNB 1.08339647917889 0.108487624600465 0.162329630883659 378
NEUROG2 1.08511509379533 0.116067951013571 0.173244281562128 369
IRF3 1.08080052498777 0.116457364230993 0.173312366329684 337
FOSL2-JUN 1.07720659569368 0.1166855535685 0.173312366329684 390
CREB1 1.09470867299753 0.125732306310525 0.186292854826841 356
Neurog1 1.07863583998139 0.134119447040333 0.198235085137664 348
TBX19 1.08326580076447 0.149756855649183 0.220809378402446 346
SPIC 1.05702867681728 0.151829410305409 0.22320081003607 380
OLIG1 1.07873604182314 0.152115403539434 0.22320081003607 360
JUN-JUNB 1.05957163041617 0.174035240572874 0.254747236200873 341
RARA-RXRA-IR1 1.06138310651997 0.179923003139447 0.262730939524108 352
Spz1 1.04892520981823 0.193852539730335 0.282390959318709 355
FOS-JUND 1.05604235912544 0.196293455523945 0.285260992919689 353
TFDP1 1.04949663221005 0.197784259681943 0.286739859730281 353
FOS-JUNB 1.05751776209456 0.20656210285858 0.298750917260858 347
REL 1.04930905109254 0.210087980875863 0.303126943835174 361
GATA3 1.04479943160995 0.211386334390586 0.304275816248683 367
ZNF143 1.04621894201018 0.216232049764934 0.310513322648223 345
DBP 1.0576461775132 0.227943914219572 0.326557948030876 350
Znf423 1.0491223240962 0.248579654266788 0.355281298315267 341
Npas2 1.04311143039012 0.250529399014671 0.357225448947978 388
FOSL2-JUND 1.04504751092492 0.253561100716333 0.360699593976755 352
ELK3 1.0384886978406 0.254349249961239 0.360973408610096 343
PAX5 1.03808860448195 0.255621488576908 0.361931359994407 353
ETV1 1.03715568493142 0.260189882675359 0.367394260626214 351
Dmbx1 1.03946942874984 0.260692297144013 0.367394260626214 328
JUN 1.03916650424991 0.267641103640971 0.376312085397746 347
TEF 1.04535669919417 0.273068106785449 0.383053872018478 345
IRF7 1.0309068035034 0.303306554931867 0.424489081498179 345
JDP2 1.03033769515696 0.338447660528692 0.471784968732154 356
JUND(var.2) 1.02822861401352 0.33865752706021 0.471784968732154 331
PKNOX2 1.0276857770086 0.345787551328704 0.480612972718336 346
OLIG2 1.01836602999662 0.399688087534526 0.554258537862524 357
NFATC3 1.01308908142251 0.412885582392816 0.571252655091431 345
ELF1 1.0126447532355 0.416663481400694 0.575166445851527 342
TGIF2 1.01493459553238 0.421131988913399 0.580013602912544 342
Dux 1.01112282806078 0.431835192844347 0.59340618336434 307
TFEB 1.01022981950428 0.445420523205191 0.610689676611641 334
NFAT5 1.00739082105324 0.453590033666201 0.620486592328934 345
IRF2 1.00089410011364 0.499940901539303 0.68235177101986 322
SOX8 0.998392263559934 0.515881631699552 0.702526446763885 333
ETV5 0.997411625302112 0.524910236853605 0.71321884200288 330
ZNF410 0.996875799382621 0.52786256795185 0.715625763263583 322
ETV2 0.995192557816467 0.541582768200477 0.732587405199752 339
Id2 0.993223549541615 0.548050798936004 0.739685488096254 327
HES7 0.988346159048281 0.563692671689231 0.759106131208165 340
HOXA5 0.986396711737628 0.597659922604362 0.801987348173595 336
SIX2 0.986863311164639 0.598181982466114 0.801987348173595 333
MAX 0.978900205648454 0.617488081049289 0.826043658092427 316
TGIF1 0.974516187019874 0.642792334640781 0.858000340952232 325
TFEC 0.975961616640369 0.645967433837808 0.860343439353212 339
NFE2 0.972986958063914 0.651894140466628 0.86633300246223 330
RUNX3 0.975093939940316 0.680184574512945 0.901951536443862 325
FOSB-JUNB 0.970644503504096 0.682180548770486 0.90262317151728 357
NFATC2 0.970206278111804 0.709689631713365 0.936975853634639 309
SREBF1 0.967009422326124 0.725889770345914 0.956280871368748 323
Nkx2-5(var.2) 0.966436269314154 0.735058258091736 0.966258794801718 324
PKNOX1 0.957250130243985 0.738945208372434 0.969265792800206 332
MITF 0.942238532917742 0.767849147443909 1 307
OLIG3 0.938004442030206 0.81952265745649 1 339
KLF13 0.948853828681193 0.819798612028564 1 310
PAX9 0.94532024760123 0.828840818367868 1 310
PAX3 0.923017019534369 0.844327657032865 1 314
MXI1 0.933017346095578 0.85446801691314 1 340
E2F2 0.919089637751117 0.859479356511549 1 304
PAX7 0.918315465631266 0.864095597564076 1 320
HOXC10 0.937817492422528 0.875209468857328 1 329
BATF3 0.904084390610069 0.895065674684805 1 304
HEY1 0.909325364328334 0.899362988416257 1 307
PRDM1 0.919741492630937 0.933355999119434 1 314
NFATC1 0.916156769515943 0.93839368671117 1 301
MYCN 0.886474510335849 0.94227145932177 1 324
E2F3 0.877467761996655 0.943334150110625 1 288
MNT 0.885513900188276 0.950183983222795 1 287
MTF1 0.907343941707102 0.952564609461657 1 310
ATF4 0.905223698650594 0.95756413012571 1 309
HES5 0.870843010227445 0.964082633746749 1 292
CLOCK 0.87098301307007 0.964454452026722 1 298
NKX3-2 0.903767316615817 0.964559953759099 1 313
T 0.859850138550737 0.969716270562016 1 290
TBX15 0.897506704833972 0.970342353409001 1 291
HMBOX1 0.895950173285648 0.970777893915683 1 312
DUXA 0.887306951395392 0.970831009647003 1 293
Hoxa11 0.888124469500357 0.977696568017213 1 288
BHLHE40 0.858110022247502 0.977999651148376 1 290
SMAD3 0.85937104912716 0.980186484185255 1 295
SPDEF 0.887782671546897 0.980875119193252 1 308
MEIS3 0.890512298596928 0.981192403610196 1 307
TP63 0.850982170356824 0.982571782094731 1 278
MAX-MYC 0.866238601919232 0.982994409107193 1 289
NR3C1 0.840173702985152 0.984372990499506 1 276
CUX2 0.86314696982622 0.985106827788955 1 302
NR3C2 0.835213902139314 0.986768364873518 1 268
Pax6 0.873293305399628 0.986873077716346 1 285
Ar 0.834362754374618 0.98854205276604 1 273
SRF 0.837810377980969 0.989125253231166 1 276
TBX4 0.874287293053512 0.99119869550745 1 300
CUX1 0.849717646666088 0.991334650632298 1 292
HEY2 0.841303823570575 0.991537762864444 1 288
USF2 0.841232776428849 0.993136359765411 1 273
E2F1 0.817819947088911 0.993967583070138 1 279
RELA 0.84445414835785 0.994453226595988 1 291
CEBPD 0.832991794149455 0.994692393422085 1 291
GRHL2 0.846863325358829 0.995692506476296 1 282
RUNX2 0.851285934417796 0.996777922167817 1 273
CEBPB 0.822398100395602 0.996839547482598 1 280
Hes2 0.830853003161394 0.997926834528766 1 264
TFE3 0.831579175340859 0.998048775328353 1 285
MLXIPL 0.805013905806586 0.998139269055817 1 282
Hes1 0.796496336471825 0.998164391816675 1 252
Ahr-Arnt 0.809123458943318 0.99842401966559 1 191
HOXD11 0.839003778955002 0.99860965705064 1 285
Nkx3-1 0.835302908821583 0.99886730903706 1 275
GLIS2 0.825732541468945 0.998989474041345 1 267
YY2 0.838040539550861 0.999075379087238 1 300
CEBPE 0.797458301171908 0.999234275054679 1 282
Stat6 0.81326365653221 0.999284890413193 1 283
NFYA 0.821885168148341 0.999554502920153 1 275
JDP2(var.2) 0.771487866065524 0.999606918983968 1 262
NKX2-8 0.812944462424052 0.999751222727962 1 268
RBPJ 0.815378265354302 0.999762597894811 1 274
SIX1 0.815489069344885 0.999763469095047 1 281
FOSL2-JUN(var.2) 0.778812659648221 0.999774537652759 1 268
NKX2-3 0.806586191206366 0.999876101018637 1 275
CEBPG 0.762303384941183 0.999891293548007 1 264
TBX5 0.804894581826614 0.999907837628258 1 277
FOSL2-JUNB(var.2) 0.718633461950639 0.999908460437413 1 234
EBF1 0.735009506046965 0.99991945873776 1 239
TBR1 0.798157362298166 0.999936917942377 1 272
JUN-JUNB(var.2) 0.742973120370865 0.999964382001112 1 240
TBX21 0.789527985029006 0.99996941385322 1 268
BHLHE41 0.709523152479665 0.999979516377968 1 243
TFCP2 0.715167075220353 0.999979521545722 1 234
TBX1 0.786559858877343 0.999984017300269 1 279
MEIS2 0.784312883253332 0.999984149856352 1 273
ZBTB7C 0.770779528037153 0.999988688825758 1 255
Six3 0.762243474720559 0.999989120490883 1 245
FOS-JUN(var.2) 0.729669191079097 0.999992464436103 1 237
MLX 0.712935989829648 0.999993255052236 1 248
Tcfl5 0.660166254977597 0.999993876956916 1 222
Mlxip 0.748110403474519 0.999993972337683 1 263
GLI2 0.766579220124175 0.999994690866114 1 257
Arntl 0.735316210990451 0.999995488246942 1 253
PAX1 0.752570752805872 0.999995513650523 1 244
HOXC11 0.759872983478204 0.999997185275116 1 258
FOSL2-JUND(var.2) 0.704463267799158 0.999997757603389 1 228
FOSL1-JUND(var.2) 0.723575815470143 0.999997925027068 1 230
FOSB-JUN 0.703649406629701 0.999998195090457 1 231
MGA 0.755328309959647 0.999998273404026 1 251
Atf3 0.750466766289735 0.99999829571925 1 244
ATF7 0.664919203059079 0.999998702622844 1 219
HSF2 0.722709858033777 0.999998819674177 1 239
HOXD12 0.747974253523098 0.999999254801049 1 255
HSF1 0.722597379303823 0.999999303398632 1 241
HOXC13 0.741775378120335 0.999999497874244 1 247
FOSL1-JUN(var.2) 0.633433726909524 0.99999972081546 1 209
Gfi1 0.731838999963679 0.999999805428214 1 241
GRHL1 0.657929102024597 0.999999827590227 1 225
TBX20 0.734300012672634 0.999999858293767 1 253
MYBL1 0.6611232029293 0.999999891264606 1 228
Pax2 0.734618577985626 0.999999906853519 1 260
FOSB-JUNB(var.2) 0.63717744954152 0.999999917504467 1 213
HSF4 0.701028611976908 0.999999941087538 1 239
IRF9 0.703388694240075 0.999999958364469 1 236
NFKB1 0.602525694799788 0.999999961535421 1 203
JUNB(var.2) 0.616808943962384 0.999999964488762 1 213
EOMES 0.712149182700843 0.999999965615072 1 231
Srebf1(var.2) 0.633294689554005 0.999999986797757 1 222
ARNT-HIF1A 0.695150759732726 0.999999988212097 1 242
NFKB2 0.565554962592367 0.99999998851919 1 192
CREB3L1 0.699791333686681 0.999999988760709 1 233
MYB 0.709686451006235 0.999999989100494 1 244
Creb5 0.639020739255453 0.999999989518929 1 220
NFYB 0.701255695187271 0.999999990071107 1 234
HOXC12 0.708960693758115 0.999999992619661 1 247
XBP1 0.697753212423212 0.999999993563634 1 237
SREBF2(var.2) 0.610509279083264 0.999999998402861 1 209
TBX2 0.679784680503639 0.999999999467103 1 224
Arnt 0.554147036100846 0.999999999629335 1 143
E2F7 0.653383089807645 0.999999999725265 1 214
RELB 0.638911435598985 0.99999999999482 1 214
HINFP 0.630623997088725 0.999999999999102 1 217
ZBTB7B 0.635049779902486 0.999999999999227 1 215
GLIS1 0.622510407409262 0.999999999999682 1 206
MYBL2 0.521195131156536 0.999999999999846 1 168
Crem 0.577813982233893 0.999999999999951 1 191
CREB3 0.581004778282422 0.999999999999998 1 191
GLIS3 0.590822431028951 0.999999999999998 1 195
MEIS1 0.613030668082439 0.999999999999998 1 216
E2F8 0.572871154802389 0.999999999999999 1 192
ZBTB33 0.45063198609922 1 1 148
Atf1 0.250554261131896 1 1 85
Creb3l2 0.474010741525624 1 1 165
Gmeb1 0.429287568531494 1 1 137
CENPB 0.522121528664818 1 1 176
IRF8 0.527673653471129 1 1 173
ZBED1 0.487729520175032 1 1 166
PROX1 0.509544588442602 1 1 167
GMEB2 0.273487148751007 1 1 97
HIF1A 0.459018549939022 1 1 153
IRF4 0.523537683452351 1 1 174
IRF5 0.519261612999317 1 1 176
