TFBS-name fold-change pvalue adj-pvalue number-of-hits
SRF 1.01079793960826 0.464668765837623 0.725745546643298 153
ETV1 1.00722058667463 0.475997914245331 0.741528884402752 149
SP4 1.0045576948968 0.487838535345521 0.758026031844579 153
VENTX 1.00362696222904 0.492421561918463 0.763190451464421 151
Ddit3-Cebpa 0.99886974903188 0.514364205468157 0.793275133312548 168
NR2C2 0.998856286768325 0.514450705267048 0.793275133312548 153
Bcl6 0.99788145513879 0.519800759171315 0.799490507760956 149
MLXIPL 0.990387627534005 0.54200830782898 0.83153679631484 155
FLI1 0.986280811212604 0.576329055188541 0.881958099606707 154
JUND(var.2) 0.982493894901637 0.578744819565892 0.883424082259271 149
Znf423 0.978850004450588 0.583118076733471 0.887450752331807 146
MYCN 0.979709939563209 0.584311633961041 0.887450752331807 148
DUXA 0.979247892688042 0.600872750827995 0.910322217504413 156
ETV2 0.978251592590944 0.614785233968749 0.929076937119856 150
ELF3 0.977745930371429 0.617026482857778 0.929657652825778 149
ETS1 0.977666555136836 0.618237680014502 0.929657652825778 152
HOXC13 0.97648760962032 0.62376084627821 0.935641269417316 150
RBPJ 0.975459436968704 0.626177349928067 0.936946849521996 141
GATA5 0.974755782251073 0.632947367678164 0.94474410052455 155
BHLHE40 0.963106750967013 0.640316557110718 0.953395168572715 152
NFIC 0.969298942622673 0.655805196818946 0.972072435441421 150
Six3 0.967508529442584 0.656068689926635 0.972072435441421 144
HOXC10 0.966496384508324 0.666528795205286 0.985162072913178 147
Arntl 0.951658011738551 0.701048602032011 1 146
CEBPE 0.944892932724626 0.712852352974273 1 145
FEV 0.955666450195933 0.714805905687084 1 149
NFATC1 0.955504626191509 0.717080441418891 1 146
TBX20 0.951328320039324 0.73058620629332 1 140
RARA-RXRA-DR5 0.948034486131185 0.733138678669965 1 138
MAX-MYC 0.93960965744396 0.741464426972346 1 142
BHLHE41 0.925573039359002 0.755451525105451 1 146
PPARG 0.932273826181617 0.771740767282649 1 139
XBP1 0.938435624864988 0.779203977215515 1 146
HOXD11 0.938123498369504 0.78967864765002 1 153
MAX 0.920796698829152 0.790452783199246 1 160
Lhx8 0.911074137824976 0.7973557745097 1 143
RORA 0.932179571925226 0.816073317556608 1 155
GATA3 0.927051221461325 0.824226564396033 1 144
ELF4 0.922042374550928 0.840752692364972 1 144
PBX3 0.920868509378228 0.841504861443994 1 151
HSF1 0.911665278473447 0.841923078377205 1 137
IRF9 0.91481370544086 0.843060978120804 1 138
ZIC3 0.912054023734653 0.85386058632873 1 139
FOSL2-JUNB 0.887747234459298 0.875312824469194 1 132
RARA-RXRA-ER0 0.890174084960723 0.879714560360455 1 133
Dmbx1 0.901748094702062 0.885930550506305 1 139
NFE2 0.873938382844859 0.888240289830034 1 129
SREBF2 0.902464306598577 0.889987234701733 1 142
ERF 0.905445927593201 0.89449163832585 1 151
ELK1 0.899175510062842 0.895385194721478 1 135
NR2F1 0.899585159460809 0.898361741933762 1 139
NFYA 0.895838129175989 0.904628088329874 1 135
JDP2 0.858924633577487 0.917109391450787 1 131
CUX2 0.869017918662229 0.920423312660195 1 134
CREB1 0.842494320444832 0.922100782625394 1 126
Gfi1 0.888872987684078 0.923649655096454 1 140
HSF4 0.875334956000952 0.926135213189386 1 134
TFDP1 0.879982579863796 0.929245483004048 1 130
RARA-RXRA-DR1 0.876014646859175 0.933041338935131 1 129
Stat5a-Stat5b 0.870120824263938 0.936450561346914 1 134
RARA-RXRA 0.873387215736227 0.936659106189861 1 128
ZIC4 0.870504898510318 0.939219742733054 1 129
MXI1 0.852602913156682 0.945178347561977 1 140
NFYB 0.871075811525812 0.945670765039044 1 133
Klf12 0.86979360750766 0.947086831351701 1 130
TBX21 0.870090698812756 0.952125787833729 1 135
Nr2e3 0.838062535505975 0.9600609395759 1 123
ETV5 0.861383821503057 0.961180132125546 1 136
MTF1 0.855951022364693 0.962383626393657 1 132
Creb3l2 0.837226735312971 0.963804532163767 1 128
Hoxa11 0.85676196539823 0.964146308993167 1 132
E2F2 0.805245201226066 0.965862502547301 1 124
E2F3 0.79752837545309 0.966844389990211 1 121
FOSL2-JUND 0.829700216305001 0.967253618774086 1 133
SMAD3 0.812141015430673 0.969511372146912 1 126
OTX2 0.849204190795566 0.972391560610962 1 135
BARHL2 0.84479498293415 0.973177225806047 1 131
NFIA 0.840360675378448 0.973610166278488 1 119
Hes1 0.804865445609692 0.973950511167888 1 117
TBR1 0.847842255531014 0.975376120331963 1 134
ZNF282 0.841443939355601 0.975570275176788 1 125
MEIS3 0.839161177986777 0.980393966243705 1 128
Smad4 0.829456467135773 0.981024308766409 1 119
RARA-RXRA-ER1 0.808663257550507 0.981273007375695 1 124
FOSB-JUNB 0.812228764415521 0.981693357311325 1 138
MAFG-NFE2L1 0.827515344308793 0.983955609415244 1 123
FOSL2-JUNB(var.2) 0.760637919430051 0.984076328487578 1 114
TBX2 0.829612770506786 0.984192213108752 1 125
Stat6 0.815129130199882 0.9857672908052 1 135
MLX 0.774146671974263 0.987426331296408 1 117
Nr1h3-Rxra 0.814788256946469 0.988842235010165 1 126
NR2F2 0.81677919238555 0.989138855198896 1 120
RARA-RXRA-ER2 0.785511452205481 0.990594177501449 1 121
RARA-RXRA-DR2 0.804786370792157 0.991350812843975 1 118
Spz1 0.811731599885237 0.992343521500054 1 126
Nr2e1 0.808656124137308 0.992528221720768 1 122
PAX5 0.805551531722858 0.992749027760223 1 123
NR1H2-RXRA 0.799067364898011 0.992979070619953 1 121
ELF1 0.809310444059244 0.993013345179846 1 127
Nr2f6(var.2) 0.794993577719177 0.994251793223244 1 120
JUNB(var.2) 0.71767716296498 0.994533359677033 1 105
RUNX2 0.798509121621666 0.994676020377334 1 119
RARA-RXRA-DR0 0.789756901799669 0.99554320156653 1 122
NR4A2 0.785707625250079 0.995609909742651 1 107
INSM1 0.789380202755343 0.996170205844556 1 120
EBF1 0.72018030056276 0.996526884917829 1 107
Creb5 0.733889081311543 0.996561736939646 1 114
FOSL2-JUN(var.2) 0.746200514609367 0.996669297571088 1 112
Nr2f6 0.781028943529618 0.996805001341648 1 120
ZNF354C 0.785928409189535 0.997012813672061 1 118
JDP2(var.2) 0.723386312782662 0.997142927564594 1 110
HOXC12 0.77698024319439 0.997760444916918 1 117
RARA-RXRA-DR4 0.761120313881362 0.998042965626661 1 111
RARA-RXRA-IR7 0.727041009119938 0.998121312037914 1 105
EOMES 0.773697356354005 0.998121399400104 1 119
JUN-JUNB 0.752990634986716 0.998216456603513 1 113
HOXC11 0.774933064804936 0.998220146192064 1 122
HMBOX1 0.759366884905978 0.998307815512467 1 111
FOSL1-JUN(var.2) 0.670630474978459 0.998535603062598 1 98
CUX1 0.735540779075539 0.998784310811739 1 120
Nkx2-5(var.2) 0.762147100522106 0.998888521591615 1 116
FOSB-JUNB(var.2) 0.681711734282278 0.999032064204794 1 102
Rarg 0.749814747340747 0.999053377657094 1 115
NR1H4 0.757515820045837 0.999063765411573 1 116
Nkx3-1 0.749700302352843 0.999226759087085 1 110
RARA 0.74474093455545 0.999251797563133 1 111
BATF3 0.657699515374941 0.999285359854346 1 101
Esrra 0.751220664020098 0.999291441549578 1 116
Tcfl5 0.639175310119527 0.999292704921632 1 96
Pax2 0.754839064744858 0.999293450252329 1 117
RARA-RXRG 0.738274110853286 0.999345920721995 1 110
RARA-RXRA-IR0 0.707917990335002 0.999401694670954 1 108
NKX3-2 0.751116680387105 0.999402193026692 1 118
RARA(var.2) 0.738838958505075 0.999441809602025 1 114
E2F1 0.659739216142489 0.999451655119284 1 102
KLF14 0.737860287153383 0.999453835651341 1 110
RARA-RXRA-IR3 0.701915705170515 0.999529807227398 1 109
ESRRB 0.743506336515721 0.999542193122146 1 115
Rarb(var.2) 0.730627088559037 0.999584669085088 1 112
PRDM1 0.748724041342052 0.999617926150452 1 124
SREBF1 0.733760851078693 0.999641472050133 1 115
NR3C1 0.645520232702636 0.999659125036035 1 98
FOSL2-JUND(var.2) 0.685267982822863 0.999673463009018 1 106
SPDEF 0.72830964730326 0.999674514247551 1 109
TFCP2 0.652336054145212 0.999749469484368 1 98
RARA-RXRA-IR6 0.669981892739687 0.999813076208 1 97
MZF1(var.2) 0.725416451298479 0.999834530223578 1 113
FOSB-JUN 0.663526020118628 0.999853640348906 1 100
JUN-JUNB(var.2) 0.669402273281178 0.999867410537135 1 104
RELB 0.709695851207108 0.999876085471094 1 109
NR3C2 0.623880103800738 0.999877042397821 1 94
RXRG 0.707650174601716 0.999891502372615 1 109
GRHL1 0.626098928276871 0.999900884327139 1 97
Rarb 0.703119326180012 0.999902853465579 1 109
GRHL2 0.683035661457862 0.999919805622129 1 101
Rxra 0.693139107553871 0.999941685809911 1 104
ATF7 0.598385082467548 0.999949714485484 1 90
RARA-RXRA-IR8 0.638615533352639 0.999953275190973 1 92
RELA 0.657578481058355 0.999955267615132 1 104
IRF5 0.684836338414941 0.999955936780032 1 104
IRF4 0.683068630731215 0.999957438546572 1 104
Esrrg 0.701168888096047 0.999961075465576 1 111
IRF8 0.679859731004488 0.999966821748189 1 103
HOXD12 0.689467482344014 0.999975253356363 1 106
FOS-JUN(var.2) 0.637313221190213 0.999977020338416 1 97
Ar 0.582173207187674 0.999983529718612 1 89
RXRA-VDR 0.670734681060283 0.999985857972346 1 100
PROX1 0.620776518606158 0.999986758471077 1 95
Gmeb1 0.603753567965463 0.999989471960253 1 93
RARA-RXRA-ER8 0.617036239041785 0.999991649591368 1 94
PAX9 0.649431537905411 0.99999334207364 1 97
E2F7 0.641127735090604 0.999993574340618 1 95
RARA-RXRA-ER3 0.616717841442746 0.999993615742589 1 95
OTX1 0.660359399908928 0.999995299960663 1 101
ESR1 0.575986703963584 0.999995433679693 1 86
RARA-RXRA-DR3 0.643313282530758 0.999995527921458 1 94
RARA-RXRA-IR1 0.610078840924657 0.99999592364721 1 95
Atf3 0.654201984246788 0.999996420850199 1 99
NFKB2 0.489798938548632 0.999996731743649 1 75
FOSL1-JUND(var.2) 0.617411310125863 0.999996753964449 1 91
NFKB1 0.507579749211149 0.999997912925755 1 79
KLF13 0.642543393109792 0.999997931820035 1 98
RXRB 0.640260721471054 0.999997973257251 1 98
Pax6 0.633056041899791 0.9999983699124 1 97
Arnt 0.578784298061903 0.999998660260364 1 91
RARA-RXRA-ER5 0.58632626625682 0.999998835662171 1 90
Hnf4a 0.635645403404844 0.999999018682363 1 98
HIF1A 0.582997380931823 0.999999192154802 1 87
PAX1 0.616610926767766 0.999999306946082 1 92
GLIS2 0.610214554339493 0.999999705801141 1 95
Rarg(var.2) 0.598232667027712 0.999999805965737 1 89
CREB3 0.595796558957536 0.999999818880028 1 88
RARA-RXRA-DR8 0.588043906497031 0.999999848096269 1 85
ARNT-HIF1A 0.594097565429755 0.99999988281778 1 93
NR4A1 0.609673098760258 0.999999911306028 1 94
RARA-RXRA-DR7 0.579621683499666 0.999999924853099 1 84
RARA-RXRA-ER7 0.536897394720311 0.999999951715116 1 82
RARA-RXRA-IR4 0.535381338442194 0.999999962111318 1 83
NKX2-3 0.594805343675635 0.999999978788027 1 94
RARA-RXRA-ER4 0.526649594385509 0.999999982489004 1 81
NR1A4-RXRA 0.518822365121919 0.999999986501427 1 79
NR4A2-RXRA 0.504801229178269 0.999999990240552 1 76
RARA-RXRA-ER6 0.502914041993003 0.999999996590505 1 77
ZBED1 0.495158194556168 0.999999997579351 1 77
MYBL1 0.44229278734299 0.999999999155268 1 66
Ahr-Arnt 0.524890572550575 0.999999999245705 1 76
NKX2-8 0.538228009424651 0.99999999948121 1 79
REL 0.514830411458565 0.999999999518146 1 79
E2F8 0.523918850651215 0.99999999958236 1 80
MYB 0.522570905361894 0.999999999953036 1 81
CENPB 0.506793121004876 0.99999999997844 1 78
Crem 0.462222100849655 0.999999999984694 1 70
ZBTB33 0.429684358808067 0.999999999990726 1 65
GLIS3 0.462588839100723 0.99999999999973 1 69
GLIS1 0.438214601064638 0.999999999999983 1 66
ZBTB7B 0.40703797828399 0.999999999999999 1 62
Atf1 0.393294623445625 1 1 60
MYBL2 0.296498185661105 1 1 46
GMEB2 0.265439950443056 1 1 42
